RBD;DV_RBD;NOM_RBD;RBD_A1;RBD_A2;COD_DEPE;COD_DEPE2;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;RURAL_RBD;EFECTIVR;SUPERAR;INICIAR;MEJORAR;INTEGRAR;IGUALDR;CLUSTER;INDICER;SEL2020_25;SEL2020_35;SEL
20175;8;LICEO JUAN PABLO II; ; ;3;2;9;91;9106;GALVARINO;92;CAUTÍN NORTE;0;30,69099;58,296382;70,627273;100;34,75;90,295969;932;55,518903;2;2;3
20176;6;LICEO DE ADULTOS CAUTIN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;51,824944;52,791919;72,74;100;37;86,643254;931;61,232882;2;2;3
20178;2;JARDIN INFANTIL RAYEN-MAPU; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;0;40,59328;53,695855;64,418182;100;39,4;92,875155;912;58,321978;2;2;3
20179;0;COLEGIO CAMPESTRE RAFAEL POMBO; ; ;3;2;9;91;9109;LONCOCHE;93;CAUTÍN SUR;1;48,670304;47,157584;97,3;100;67,6;96,18452;921;63,590731;2;2;3
20180;4;ESC.CRISTIANA DESARROLLO INTEGRAL; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;60,045353;54,175252;82,9;100;71,766667;93,409102;921;68,498187;1;2;1
20181;2;COLEGIO SAINT PATRICK SCHOOL; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;63,55917;52,226233;81,39;100;62,05;93,698297;931;68,739764;1;2;1
20182;0;COLEGIO JUAN PABLO II; ; ;3;2;9;91;9103;CUNCO;92;CAUTÍN NORTE;0;33,656942;43,882703;95,12;100;89,416667;94,000839;912;57,598443;2;2;3
20184;7;LICEO SAN SEBASTIAN; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;0;27,478187;58,253407;65,44;100;59,733333;91,846123;932;55,597097;2;2;3
20186;3;COLEGIO SAN MARCOS; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;0;44,232209;55,313447;93,36;100;82,333333;95,54235;913;64,591266;1;2;1
20187;1;ESCUELA PARTICULAR NUEVO AMANECER; ; ;3;2;9;91;9117;TEODORO SCHMIDT;93;CAUTÍN SUR;1;43,450101;52,803357;71,255556;100;49,8;97,992659;921;61,185195;2;2;3
20193;6;COMPLEJO EDUCACIONAL MAQUEHUE; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;43,946695;54,083498;63,49;100;66,7;81,671666;941;58,515823;2;2;3
20194;4;COLEGIO INGLES MI MUNDO; ; ;3;2;9;92;9210;TRAIGUÉN;91;MALLECO;0;56,832051;51,028539;89;90;81,3;94,561785;931;67,324442;1;2;1
20195;2;JARDIN INFANTIL MI CASITA; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;0;40,59328;53,695855;68,909091;100;52,8;92,875155;912;59,261433;2;2;3
20196;0;COLEGIO EDUCACION DE ADULTOS NAHUEL; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;0;38,075965;54,893262;56,8;100;47;67,074373;932;51,972583;2;2;3
20197;9;JARDIN INFANTIL CASITA DEL BOSQUE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;1;34,60462;54,507703;77,363636;100;48,6;92,875155;923;57,570218;2;2;3
20200;2;ESCUELA MUNICIPAL GABRIELA MISTRAL; ; ;2;1;9;91;9106;GALVARINO;92;CAUTÍN NORTE;0;31,742366;56,949106;95,9;96,666667;96;95,123357;913;61,104897;2;2;3
20201;0;ESCUELA KUMUN NEWEN; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;1;60,790287;54,725847;47,115;100;36,783333;95,644979;924;65,523605;1;2;1
20202;9;ESCUELA PARTICULAR SAN ALBERTO; ; ;3;2;9;92;9208;PURÉN;91;MALLECO;1;39,862501;46,827801;79,82;100;83,166667;94,000329;921;59,488515;2;2;3
20203;7;ESCUELA ESPECIAL DE LENGUAJE CRE-SER; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;98,5;100;100;95,250103;951;96,757208;1;2;1
20204;5;ESCUELA ESPECIAL RUCA MAHUIDA; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;0; ; ;100;100;100;100;951;100;1;2;1
20205;3;ESCUELA PARTICULAR HABIT-ART; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;50,62018;54,245164;97,7;100;100;92,206441;941;67,065529;1;2;1
20206;1;ESCUELA ESP.LENGUAJE ANDALUE; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;0; ; ;72,8125;100;36,9;95,250103;951;83,339351;2;2;3
20208;8;COLEGIO EDUC. DE ADULTOS NAHUEL; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;0;38,075965;54,893262;62,6;100;59,5;72,314361;932;54,09838;2;2;3
20209;6;COLEGIO RAITRAI DE PUCON; ; ;3;2;9;91;9115;PUCÓN;93;CAUTÍN SUR;0;48,681064;51,696789;72,23;100;50,666667;92,416564;931;61,685872;2;2;3
20212;6;COLEGIO HEBREO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;49,136763;57,89706;84,99;100;88;93,700634;911;66,505319;2;2;3
20213;4;COLEGIO PEDRO DE VALDIVIA DE VILLARRICA; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1;45,284367;47,936039;93,04;100;55,5;94,674339;941;61,363061;2;1;2
20214;2;COLEGIO DE EDUC. DE ADULTOS ANDES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;51,824944;52,791919;76,595;100;59,25;80,057325;931;61,127778;2;2;3
20215;0;ESCUELA PARTICULAR SAN LEONARDO; ; ;3;2;9;92;9204;ERCILLA;91;MALLECO;1;29,827052;56,582576;89,4;100;92,5;94,236359;923;59,60013;2;2;3
20216;9;JARDIN INFANTIL ALEN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;40,59328;53,695855;80,863636;100;96,25;92,875155;912;62,151205;2;2;3
20218;5;ESCUELA PART. TEMUCO COLLEGE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;46,78962;55,250081;59,83;100;35,833333;94,459272;911;60,944689;2;2;3
20219;3;COLEGIO BICENTENARIO DE EXCELENCIA ADENAUER; ; ;3;2;9;91;9110;MELIPEUCO;92;CAUTÍN NORTE;0;37,521877;53,285962;86,809091;100;68,166667;94,120596;932;60,126574;2;2;3
20222;3;ESCUELA PARTICULAR INALKO; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;1;40,791442;54,27489;0;100;0;95,644979;922;53,331698;2;2;3
20223;1;ESCUELA ESPECIAL LIWEN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;89,05;100;67,25;100;951;93,444286;2;2;3
20225;8;ESCUELA DE LENGUAJE MANANTIAL; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;89,525;100;67,25;95,250103;951;90,540065;2;2;3
20226;6;COLEGIO NEWHARVEST; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;43,226901;55,822446;98,15;100;99,333333;93,467772;912;65,042814;1;2;1
20227;4;COLEGIO JUAN PABLO II; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1;25,86338;54,060147;72,488889;96,666667;68;94,285156;924;55,131693;2;2;3
20228;2;ESCUELA ESPECIAL DE LENGUAJE ARCO IRIS; ; ;3;2;9;92;9201;ANGOL;91;MALLECO;0; ; ;0;96,666667;0;92,083506;951;63,404871;2;2;3
20230;4;LICEO PARTICULAR SAN ROQUE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;35,734591;56,300823;82,745455;100;51,5;90,775142;932;58,496288;2;2;3
20232;0;COLEGIO DE ADULTOS INAPEWMA; ; ;3;2;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;1;32,322732;54,627801;0;100;0;76,64698;941;46,117531;2;2;3
20234;7;JARDIN INFANTIL DE COLORES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;40,59328;53,695855;90,609091;100;64,4;96,824197;912;62,012222;2;2;3
20237;1;ESCUELA ESPECIAL DE LENGUAJE HABLAPALABRAS; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;0;100;0;92,083506;951;63,595347;2;2;3
20239;8;ESCUELA ESPECIAL DE LENGUAJE VICTORIA; ; ;3;2;9;92;9211;VICTORIA;91;MALLECO;0; ; ;56,34375;100;29,325;95,250103;951;79,433994;2;2;3
20240;1;ESCUELA ESPECIAL DE LENGUAJE CAPULLITO; ; ;3;2;9;92;9203;CURACAUTÍN;91;MALLECO;0; ; ;0;100;0;92,083506;951;63,595347;2;2;3
20242;8;ESCUELA ESPECIAL DE LENGUAJE COLEN; ; ;3;2;9;92;9209;RENAICO;91;MALLECO;0; ; ;95,8125;100;90,4;95,250103;951;94,925065;2;1;2
20243;6;ESCUELA ESPECIAL DE LENGUAJE PEKES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;78,125;100;67;95,250103;951;88,550065;2;2;3
20244;4;COLEGIO DE ADULTOS RAYENCO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;51,824944;52,791919;73,49;100;71,25;66,687966;931;58,600219;2;2;3
20245;2;COLEGIO DE ADULTOS TRINIDAD; ; ;3;2;9;91;9107;GORBEA;93;CAUTÍN SUR;0;38,075965;54,893262;0;100;0;68,850577;932;46,605348;2;2;3
20246;0;ESCUELA ESPECIAL DE LENGUAJE ALEMANIA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;96,1875;100;70,25;95,250103;951;92,110779;2;2;3
20247;9;ESC. ESPECIAL LENGUAJE STA. PATRICIA; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;0; ; ;98,9;100;99;95,250103;951;96,682922;1;2;1
20248;7;LICEO MUNICIPAL TROVOLHUE; ; ;6;5;9;91;9102;CARAHUE;92;CAUTÍN NORTE;0;32,495239;54,5964;76,61;100;60,166667;92,96439;932;57,36733;2;2;3
20250;4;ESCUELA ESPECIAL DE LENGUAJE RAICES DEL SUR; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;100;100;100;100;951;100;1;2;1
20252;5;ESCUELA ESPECIAL DE LENGUAJE WILEF; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;0;100;0;92,083506;951;63,595347;2;2;3
20256;8;JARDIN INFANTIL CLARO DE LUNA; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;0;40,59328;53,695855;0;100;0;92,875155;912;52,486887;2;2;3
20257;6;ESCUELA DE LENGUAJE SUYAI; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;0; ; ;88,3875;100;77,75;92,083506;951;89,854632;2;2;3
20258;4;COLEGIO BICENTENARIO CUMBRES DE LABRANZA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;55,175705;58,213383;80,38;100;66;93,097631;932;67,319037;1;2;1
20259;2;ESCUELA SAN MIGUEL DE IMPERIALITO; ; ;3;2;9;91;9102;CARAHUE;92;CAUTÍN NORTE;1;23,609467;54,725847;0;100;0;95,090532;924;46,978657;2;2;3
20260;6;COLEGIO FILADELFIA; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1;55,089635;47,129277;97,866667;100;91,4;97,31737;921;67,431184;1;2;1
20261;4;COLEGIO DE EDUCACION ADULTOS CORDILLERA; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;51,824944;52,791919;76,595;100;59,25;80,047364;931;61,125587;2;2;3
20263;0;COLEGIO JUAN XXIII; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;1;39,33418;46,659421;93,45;100;96,75;94,655831;922;60,887067;2;2;3
20264;9;ESC.ESPECIAL LENGUAJE MANITOS PINTADAS; ; ;3;2;9;92;9206;LOS SAUCES;91;MALLECO;0; ; ;88,7875;100;54,65;95,250103;951;88,613637;2;2;3
20265;7;COLEGIO LOS ROBLES; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;44,529192;58,237267;87,715;100;65,583333;95,329676;912;64,296831;2;1;2
20266;5;LICEO BICENTENARIO DE TEMUCO; ; ;2;1;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;79,933266;55,094305;79,87;100;65,833333;94,757799;931;75,932296;1;2;1
20267;3;ESCUELA DE PÁRVULOS MONTE SIÓN; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;40,59328;53,695855;57,372727;100;63,8;92,875155;912;59,119251;2;2;3
20268;1;ESCUELA ESPECIAL DE LENGUAJE NIÑO JESUS; ; ;3;2;9;91;9109;LONCOCHE;93;CAUTÍN SUR;0; ; ;80,075;100;60,5;92,083506;951;85,965347;2;2;3
20270;3;COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;51,824944;52,791919;0;100;0;79,679423;931;53,48644;2;2;3
20271;1;ESCUELA ESPECIAL DE LENGUAJE SUYAI VILCÚN; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;0; ; ;88,3875;100;77,75;92,083506;951;89,854632;2;2;3
20273;8;ESCUELA ESPECIAL DE LENGUAJE ALUN SUYAI; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;0; ; ;52,975;100;34,9;95,250103;951;79,652922;2;2;3
20274;6;COLEGIO FOR LIFE; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0;40,159233;46,96365;81,985;100;60,083333;92,507154;931;58,283579;2;2;3
20276;2;ESCUELA ESP. DE LENGUAJE MI MUNDO EN PALABRAS; ; ;3;2;9;91;9108;LAUTARO;92;CAUTÍN NORTE;0; ; ;92,5125;100;72,75;95,250103;951;91,837922;2;2;3
20277;0;ESCUELA ESPECIAL HOSPITALARIA SAN EXPEDITO; ; ;3;2;9;91;9111;NUEVA IMPERIAL;92;CAUTÍN NORTE;0; ; ;37,835;100;27,675;82,146649;951;67,788894;2;2;3
20278;9;ESCUELA ESPECIAL HOSPITALARIA REVIVIR; ; ;3;2;9;91;9120;VILLARRICA;93;CAUTÍN SUR;0; ; ;64,13;100;29,675;75,16882;951;68,196259;2;2;3
20279;7;COLEGIO INTERCULTURAL CERRO LONCOCHE; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;42,267039;54,725847;68,833333;100;23;95,819038;921;59,32223;2;2;3
20281;9;COLEGIO ARRAYAN; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;1;42,966548;50,976258;85,733333;100;65,4;96,410758;921;61,795342;2;2;3
20282;7;COLEGIO CUMBRE DE SAN RAMON; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;28,648851;47,652862;91,95;100;64,833333;94,254533;922;55,43754;2;2;3
20283;5;ESCUELA ESPECIAL DE LENGUAJE RAYEN; ; ;3;2;9;91;9107;GORBEA;93;CAUTÍN SUR;0; ; ;88,4125;100;68;95,250103;951;90,456494;2;2;3
20284;3;ESCUELA ESPECIAL DE LENGUAJE WE LIWEN; ; ;3;2;9;91;9118;TOLTÉN;93;CAUTÍN SUR;1; ; ;67,975;100;62,5;92,083506;951;84,176775;2;2;3
20285;1;COLEGIO EMANUEL; ; ;3;2;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;1;33,622917;72,701775;78,55;100;43,833333;92,911388;923;62,142149;2;1;2
20287;8;ESCUELA ESPECIAL AMPALU; ; ;3;2;9;92;9201;ANGOL;91;MALLECO;0; ; ;90,85;100;92,5;100;951;97,36;1;2;1
20288;6;ESCUELA ESPECIAL `EL CASTILLO DEL LENGUAJE`; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;94,4125;100;93,75;95,250103;951;95,163636;2;1;2
20289;4;ESCUELA NUEVOS COPIHUES; ; ;3;2;9;91;9121;CHOLCHOL;92;CAUTÍN NORTE;1;27,57148;54,725847;81,177778;100;48,4;95,738668;923;55,877858;2;2;3
20290;8;COLEGIO THE FOREST SCHOOL; ; ;3;2;9;91;9114;PITRUFQUÉN;93;CAUTÍN SUR;0;43,242622;47,545652;77,25;100;51,483333;91,770216;932;58,711167;2;2;3
20291;6;ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE PUEBLO NUEVO; ; ;3;2;9;91;9101;TEMUCO;92;CAUTÍN NORTE;0; ; ;93,225;100;70,25;95,250103;951;91,602922;2;2;3
20292;4;ESCUELA ESPECIAL DE LENGUAJE LETRITAS; ; ;3;2;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;0; ; ;86,5125;100;98,75;95,250103;851;94,523636;2;2;3
20293;2;ESCUELA ESPECIAL DE LENGUAJE SEMILLITA; ; ;3;2;8;82;8202;ARAUCO;84;ARAUCO;0; ; ;79,9375;96,666667;69;92,083506;851;86,965585;2;2;3
20294;0;ESCUELA ESPECIAL N° 2458 KIMUNTUWE; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;0; ; ;57,48125;100;48,5;92,083506;1351;80,377847;2;2;3
20295;9;ESCUELA  ESPECIAL  N° 208 LA  RONDA; ; ;3;2;13;134;13402;BUIN;132;SANTIAGO SUR;0; ; ;70;100;48,675;92,083506;1351;82,548918;2;2;3
20296;7;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN; ; ;3;2;8;81;8112;HUALPÉN;83;CONCEPCIÓN;0; ; ;0;100;0;92,083506;851;63,595347;2;2;3
20297;5;ESCUELA NUEVO AMANECER DE QUILACO; ; ;3;2;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;1;36,059943;53,81794;75,422222;100;51,4;91,546812;924;57,646834;2;2;3
20298;3;COLEGIO PUENTE MAIPO; ; ;3;2;13;132;13201;PUENTE ALTO;136;CORDILLERA;0;54,608763;56,443551;88,24;96,666667;77,5;92,507803;1312;67,463887;1;2;1
20300;9;COLEGIO DIEGO THOMPSON; ; ;3;2;5;51;5101;VALPARAÍSO;53;VALPARAÍSO;0;49,806287;52,249328;68,315;100;62,833333;94,905679;511;63,177954;2;2;3
20301;7;ESCUELA ESPECIAL DE TRANSTORNOS ESPECIFICOS DEL LENGUAJE ANDALUE; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;61,14375;100;49,325;95,250103;451;83,113994;2;2;3
20302;5;ESCUELA ESPECIAL DE LENGUAJE KOLIBRI; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;52,675;100;64,925;95,250103;451;83,890779;2;2;3
20303;3;ESC. PARV. Nº203 GARDEN LAND PRE SCHOOL; ; ;3;2;13;136;13601;TALAGANTE;135;TALAGANTE;0;34,094518;54,572603;85,418182;96,666667;67,4;92,875155;1313;58,756259;2;2;3
20304;1;ESCUELA ESPECIAL Nº204 MONTEALTO; ; ;3;2;13;136;13602;EL MONTE;135;TALAGANTE;0; ; ;86,8625;100;70,4;95,250103;1351;90,533637;2;2;3
20306;8;ESCUELA ESPECIAL N°209 PEPITA DE SANDIA; ; ;3;2;13;134;13404;PAINE;132;SANTIAGO SUR;0; ; ;98,1;100;74;95,250103;1351;92,974351;2;2;3
20310;6;COLEGIO DE ADULTOS PULMAHUE; ; ;3;2;13;131;13101;SANTIAGO;131;SANTIAGO CENTRO;0;46,198092;54,158699;79,435;100;47,75;84,253141;1332;59,947021;2;2;3
20313;0;ESC.ESP.RIGOBERTA MENCHÚ II; ; ;3;2;13;131;13112;LA PINTANA;136;CORDILLERA;0; ; ;90,45;100;83,75;100;1351;96,041429;1;2;1
20314;9;ESCUELA ESPECIAL DE LENGUAJE SAN IGNACIO; ; ;3;2;7;73;7301;CURICÓ;71;CURICÓ;1; ; ;76,25;100;54,4;95,250103;751;86,428637;2;2;3
20315;7;ESCUELA DE LENGUAGE ELISA GOMEZ; ; ;3;2;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;0; ; ;0;100;0;92,083506;1351;63,595347;2;2;3
20316;5;COLEGIO ALTAZOR; ; ;3;2;16;161;16101;CHILLÁN;81;ÑUBLE;0;38,595548;53,765443;81,08;96,666667;58,4;95,016429;1612;59,956424;2;2;3
20317;3;CENTRO EDUCACIONAL LUZ DE LUNA; ; ;3;2;13;132;13201;PUENTE ALTO;136;CORDILLERA;0; ; ;98,8125;100;98,75;100;1351;99,617857;1;2;1
20318;1;ESCUELA  DE  PARVULOS N° 2461 `NOVA  AURORA`; ; ;3;2;13;131;13119;MAIPÚ;134;SANTIAGO PONIENTE;0;41,472916;54,463627;0;100;0;92,875155;1312;53,027329;2;2;3
20321;1;ESCUELA ESPECIAL N° 2462 SAN ANDRES DE BATUCO; ; ;3;2;13;133;13302;LAMPA;137;SANTIAGO NORTE;0; ; ;74,9125;100;62;95,250103;1351;87,285065;2;2;3
20323;8;CARIQUEO; ; ;3;2;13;131;13125;QUILICURA;137;SANTIAGO NORTE;0; ; ;75,2625;100;73;95,250103;1351;88,916494;2;2;3
20324;6;ALTOS DEL HUERTO; ; ;3;2;13;133;13303;TILTIL;137;SANTIAGO NORTE;0;33,427924;51,822075;92,62;100;65,833333;94,980727;1332;58,62314;2;2;3
20325;4;ESCUELA ESPECIAL DE LENGUAJE KAILIN URUGUAY; ; ;3;2;6;61;6101;RANCAGUA;61;CACHAPOAL;0; ; ;94,375;100;93,75;95,250103;651;95,157208;2;2;3
20327;0;ESCUELA ESPECIAL DE LENGUAJE `PASITOS`; ; ;3;2;12;121;12101;PUNTA ARENAS;121;MAGALLANES;0; ; ;78,25;100;65,75;95,250103;1251;88,392922;2;2;3
20328;9;ESCUELA ESPECIAL DE LENGUAJE SAN FRANCISCO DE ASIS; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;0; ; ;81,625;100;65,75;95,250103;451;88,971494;2;2;3
20329;7;ESCUELA BASICA N° 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`; ; ;3;2;13;133;13303;TILTIL;137;SANTIAGO NORTE;0;25,664402;54,463627;0;100;0;95,337618;1312;47,71992;2;2;3
20330;0;INSTITUTO RAILEF; ; ;3;2;6;62;6201;PICHILEMU;63;CARDENAL CARO;0;55,374092;54,269202;83,84;100;79,5;93,48007;611;67,254806;1;2;1
20331;9;ESCUELA ESPECIAL DE LENGUAJE `GENIOS DEL FUTURO`; ; ;3;2;6;61;6117;SAN VICENTE;61;CACHAPOAL;0; ; ;100;100;100;100;651;100;1;2;1
20332;7;ESCUELA ESPECIAL DEL LENGUAJE ALEGRIA DEL SABER; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;0; ; ;96,6625;100;98,75;100;451;99,249286;1;2;1
20334;3;ESCUELA ESPECIAL DE LENGUAJE ESTRELLITA DE BELÉN; ; ;3;2;15;151;15101;ARICA;151;ARICA;0; ; ;72,2625;100;65;92,083506;1551;85,268918;2;2;3
20335;1;ESCUELA ESPECIAL DE LENGUAJE MIS TESOROS; ; ;3;2;7;74;7405;RETIRO;73;LINARES;0; ; ;98,8125;100;98,75;95,250103;751;96,632208;1;2;1
20338;6;ESC.PARV.N° 2465 ARTISTICO NUEVO SOL; ; ;3;2;13;131;13110;LA FLORIDA;136;CORDILLERA;0;34,094518;54,572603;0;100;0;92,875155;1313;50,327835;2;2;3
20339;4;ESCUELA ESPECIAL DE LENGUAJE RAYITO DE LUZ; ; ;3;2;14;141;14108;PANGUIPULLI;141;VALDIVIA;0; ; ;98,8125;100;98,75;95,250103;1451;96,632208;1;2;1
20340;8;ESCUELA ESPECIAL DE LENGUAJE LA COLMENA; ; ;3;2;6;63;6301;SAN FERNANDO;62;COLCHAGUA;0; ; ;51,64375;100;33,15;95,250103;651;79,174708;2;2;3
20341;6;ESCUELA ESPECIAL DE LENGUAJE PANKULL; ; ;3;2;6;61;6110;MOSTAZAL;61;CACHAPOAL;0; ; ;97,9125;100;98,75;100;651;99,463571;1;2;1
20342;4;ESCUELA ESPECIAL DE LENGUAJE POLHUIN; ; ;2;1;7;72;7202;CHANCO;74;CAUQUENES;1; ; ;77,5375;100;64;95,250103;751;88,020779;2;2;3
20343;2;ESCUELA   ESPECIAL  N°  211 `KIMKUMTUN`; ; ;3;2;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;0; ; ;67,35625;100;86,666667;95,250103;1351;89,513517;2;2;3
20344;0;ESCUELA ESPECIAL DE LENGUAJE PALABRAS DE CRISTAL; ; ;3;2;7;74;7403;LONGAVÍ;73;LINARES;0; ; ;94,625;100;100;100;751;99,078571;1;2;1
20345;9;ESCUELA ESPECIAL N° 205 SANTA MARIA; ; ;3;2;13;135;13501;MELIPILLA;135;TALAGANTE;0; ; ;0;100;0;92,083506;1351;63,595347;2;2;3
20346;7;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑO MUNDO; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0; ; ;72,91875;100;65;95,250103;451;87,371851;2;2;3
20347;5;C.E.I.A. AMIGOS DEL PADRE HURTADO; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0;50,976209;53,94858;83,915;100;56,875;83,447552;431;62,203911;2;2;3
20348;3;NORTH CROSS SCHOOL; ; ;3;2;13;135;13503;CURACAVÍ;135;TALAGANTE;0;53,764165;56,806381;66,04;100;52,5;93,298671;1332;64,911635;2;2;3
20349;1;ESCUELA ESPECIAL DE LENGUAJE ARBOL SAGRADO; ; ;3;2;6;61;6108;MACHALÍ;61;CACHAPOAL;0; ; ;79,4625;100;63;92,083506;651;86,217489;2;2;3
20350;5;ESCUELA ESPECIAL DE LENGUAJE PEUMAYEN; ; ;3;2;6;63;6301;SAN FERNANDO;62;COLCHAGUA;0; ; ;92,675;100;98,75;95,250103;651;95,580065;2;1;2
20351;3;ESCUELA ESPECIAL PLAY SCHOOL; ; ;3;2;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;0; ; ;69,8875;100;62,35;100;851;89,459286;2;2;3
20352;1;COLEGIO BUEN PASTOR; ; ;3;2;7;71;7102;CONSTITUCIÓN;72;TALCA;0;48,230665;51,669234;64,785;100;51,6;93,968228;732;61,452842;2;2;3
20354;8;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑOS REYES; ; ;3;2;5;55;5504;LA CRUZ;51;QUILLOTA;0; ; ;66,575;100;52,675;92,083506;551;82,533204;2;2;3
20355;6;ESCUELA ESPECIAL DE LENGUAJE SAN SEBASTIAN; ; ;3;2;4;41;4102;COQUIMBO;41;ELQUI;0; ; ;68,885714;100;36,75;95,250103;451;82,644759;2;2;3
20356;4;COLEGIO DE JOVENES Y ADULTOS BALMACEDA; ; ;3;2;4;41;4101;LA SERENA;41;ELQUI;0;50,976209;53,94858;90,06;100;80,666667;84,930621;431;64,08847;2;2;3
20357;2;ESCUELA ESPECIAL DE LENGUAJE ZAPATITO JUGUETON; ; ;3;2;9;91;9119;VILCÚN;92;CAUTÍN NORTE;0; ; ;77,1875;100;88;95,250103;951;91,389351;2;2;3
20358;0;ESCUELA ESPECIAL DE LENGUAJE EDUCARTE; ; ;3;2;14;141;14101;VALDIVIA;141;VALDIVIA;0; ; ;94,4125;100;85;95,250103;1451;93,913636;2;1;2
